t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,2.2999714457796823,1.6690414628495804,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.1,0.1418460881553707,-0.007388955550507115,0.1418460881553707,-0.007388955550507115,0.1418460881553707,-0.007388955550507115,2.4418460881553705,1.6609157015584648,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.11,0.1419579260486321,-0.0073954366606370225,0.1419579260486321,-0.0073954366606370225,0.1419579260486321,-0.0073954366606370225,2.441957926048632,1.6609092204483349,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.12,0.14206976937988403,-0.007401905256263275,0.14206976937988403,-0.007401905256263275,0.14206976937988403,-0.007401905256263275,2.442069769379884,1.6609027518527086,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.13,0.14218161002203988,-0.007408361068500513,0.14218161002203988,-0.007408361068500513,0.14218161002203988,-0.007408361068500513,2.4421816100220397,1.6608962960404714,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.14,0.14229343998222221,-0.007414803835607886,0.14229343998222221,-0.007414803835607886,0.14229343998222221,-0.007414803835607886,2.442293439982222,1.660889853273364,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.15,0.1424052513462497,-0.007421233300993535,0.1424052513462497,-0.007421233300993535,0.1424052513462497,-0.007421233300993535,2.4424052513462495,1.6608834238079784,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.16,0.14251703632288892,-0.007427649209483134,0.14251703632288892,-0.007427649209483134,0.14251703632288892,-0.007427649209483134,2.4425170363228887,1.6608770078994888,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.17,0.14262878722543837,-0.007434051312088075,0.14262878722543837,-0.007434051312088075,0.14262878722543837,-0.007434051312088075,2.442628787225438,1.6608706057968838,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.18,0.1427404964656782,-0.0074404393612437225,0.1427404964656782,-0.0074404393612437225,0.1427404964656782,-0.0074404393612437225,2.442740496465678,1.6608642177477282,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.19,0.14285215656606587,-0.007446813114356576,0.14285215656606587,-0.007446813114356576,0.14285215656606587,-0.007446813114356576,2.4428521565660657,1.6608578439946153,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.2,0.14296376014391843,-0.007453172329946467,0.14296376014391843,-0.007453172329946467,0.14296376014391843,-0.007453172329946467,2.4429637601439183,1.6608514847790254,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.21,0.1430752999085545,-0.007459516767727603,0.1430752999085545,-0.007459516767727603,0.1430752999085545,-0.007459516767727603,2.4430752999085543,1.6608451403412443,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.22,0.1431867686702093,-0.007465846193158265,0.1431867686702093,-0.007465846193158265,0.1431867686702093,-0.007465846193158265,2.443186768670209,1.6608388109158136,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.23,0.14329815933534595,-0.007472160367730352,0.14329815933534595,-0.007472160367730352,0.14329815933534595,-0.007472160367730352,2.4432981593353458,1.6608324967412416,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.24,0.14340946488969308,-0.007478459056631692,0.14340946488969308,-0.007478459056631692,0.14340946488969308,-0.007478459056631692,2.443409464889693,1.6608261980523402,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.25,0.14352067843127347,-0.007484742018451396,0.14352067843127347,-0.007484742018451396,0.14352067843127347,-0.007484742018451396,2.4435206784312733,1.6608199150905205,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.26,0.14363179312590146,-0.00749100902683697,0.14363179312590146,-0.00749100902683697,0.14363179312590146,-0.00749100902683697,2.4436317931259013,1.660813648082135,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.27,0.1437428022303675,-0.007497259844347015,0.1437428022303675,-0.007497259844347015,0.1437428022303675,-0.007497259844347015,2.4437428022303673,1.660807397264625,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.28,0.14385369908932422,-0.0075034942371261515,0.14385369908932422,-0.0075034942371261515,0.14385369908932422,-0.0075034942371261515,2.443853699089324,1.6608011628718458,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.29,0.14396447712502924,-0.0075097119741305285,0.14396447712502924,-0.0075097119741305285,0.14396447712502924,-0.0075097119741305285,2.443964477125029,1.6607949451348414,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.3,0.14407512985365134,-0.007515912819332504,0.14407512985365134,-0.007515912819332504,0.14407512985365134,-0.007515912819332504,2.444075129853651,1.6607887442896394,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.31,0.1441856508613939,-0.00752209654225644,0.1441856508613939,-0.00752209654225644,0.1441856508613939,-0.00752209654225644,2.4441856508613937,1.6607825605667155,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.32,0.14429603381468725,-0.007528262910627248,0.14429603381468725,-0.007528262910627248,0.14429603381468725,-0.007528262910627248,2.444296033814687,1.6607763941983447,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.33,0.1444062724598294,-0.00753441169206992,0.1444062724598294,-0.00753441169206992,0.1444062724598294,-0.00753441169206992,2.444406272459829,1.660770245416902,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.34,0.1445163606191402,-0.0075405426562187294,0.1445163606191402,-0.0075405426562187294,0.1445163606191402,-0.0075405426562187294,2.44451636061914,1.6607641144527532,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.35,0.1446262921958903,-0.007546655573693828,0.1446262921958903,-0.007546655573693828,0.1446262921958903,-0.007546655573693828,2.44462629219589,1.660758001535278,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.36,0.1447360611683255,-0.0075527502172889616,0.1447360611683255,-0.0075527502172889616,0.1447360611683255,-0.0075527502172889616,2.4447360611683253,1.660751906891683,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.37,0.14484566158149592,-0.007558826360490656,0.14484566158149592,-0.007558826360490656,0.14484566158149592,-0.007558826360490656,2.4448456615814957,1.6607458307484813,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.38,0.14495508756858388,-0.007564883776707054,0.14495508756858388,-0.007564883776707054,0.14495508756858388,-0.007564883776707054,2.4449550875685837,1.6607397733322649,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.39,0.14506433332905777,-0.007570922243999023,0.14506433332905777,-0.007570922243999023,0.14506433332905777,-0.007570922243999023,2.4450643333290576,1.6607337348649729,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.4,0.14517339313170918,-0.007576941541872051,0.14517339313170918,-0.007576941541872051,0.14517339313170918,-0.007576941541872051,2.445173393131709,1.6607277155670999,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.41,0.14528226133750666,-0.007582941446471647,0.14528226133750666,-0.007582941446471647,0.14528226133750666,-0.007582941446471647,2.4452822613375065,1.6607217156625003,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.42,0.14539093236553358,-0.007588921749672295,0.14539093236553358,-0.007588921749672295,0.14539093236553358,-0.007588921749672295,2.4453909323655334,1.6607157353592996,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.43,0.14549940071141076,-0.007594882237179856,0.14549940071141076,-0.007594882237179856,0.14549940071141076,-0.007594882237179856,2.4454994007114106,1.660709774871792,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.44,0.14560766094732003,-0.007600822699646015,0.14560766094732003,-0.007600822699646015,0.14560766094732003,-0.007600822699646015,2.44560766094732,1.660703834409326,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.45,0.14571570771681852,-0.007606742932019683,0.14571570771681852,-0.007606742932019683,0.14571570771681852,-0.007606742932019683,2.4457157077168183,1.6606979141769522,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.46,0.145823535745067,-0.007612642731497532,0.145823535745067,-0.007612642731497532,0.145823535745067,-0.007612642731497532,2.445823535745067,1.6606920143774744,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.47,0.145931139825203,-0.007618521900316866,0.145931139825203,-0.007618521900316866,0.145931139825203,-0.007618521900316866,2.445931139825203,1.660686135208655,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.48,0.14603851482602614,-0.007624380246736395,0.14603851482602614,-0.007624380246736395,0.14603851482602614,-0.007624380246736395,2.446038514826026,1.6606802768622355,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.49,0.14614565569503224,-0.007630217582125454,0.14614565569503224,-0.007630217582125454,0.14614565569503224,-0.007630217582125454,2.446145655695032,1.6606744395268465,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.5,0.1462525574504845,-0.0076360337228218444,0.1462525574504845,-0.0076360337228218444,0.1462525574504845,-0.0076360337228218444,2.4462525574504843,1.66066862338615,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.51,0.14635921518676476,-0.007641828489930003,0.14635921518676476,-0.007641828489930003,0.14635921518676476,-0.007641828489930003,2.4463592151867646,1.660662828619042,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
