t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,7.663081096165314e-5,-0.0021873162191621276,7.663081096165314e-5,-0.0021873162191621276,7.663081096165314e-5,-0.0021873162191621276,5.080076630810962,1.6651399940121956,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.77,0.08483860172939561,0.005617880825719679,0.08483860172939561,0.005617880825719679,0.08483860172939561,0.005617880825719679,5.164838601729396,1.6729451910570774,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.78,0.08491019572354741,0.005624010151810577,0.08491019572354741,0.005624010151810577,0.08491019572354741,0.005624010151810577,5.1649101957235475,1.6729513203831683,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.79,0.08498193331485737,0.005630336182745221,0.08498193331485737,0.005630336182745221,0.08498193331485737,0.005630336182745221,5.164981933314857,1.672957646414103,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.8,0.08505380784658545,0.005636856482314823,0.08505380784658545,0.005636856482314823,0.08505380784658545,0.005636856482314823,5.1650538078465855,1.6729641667136725,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.81,0.08512581246657813,0.0056435683515276835,0.08512581246657813,0.0056435683515276835,0.08512581246657813,0.0056435683515276835,5.165125812466578,1.6729708785828854,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.82,0.0851979406718879,0.005650469392306956,0.0851979406718879,0.005650469392306956,0.0851979406718879,0.005650469392306956,5.165197940671888,1.6729777796236647,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.83,0.08527018581141199,0.005657557101577337,0.08527018581141199,0.005657557101577337,0.08527018581141199,0.005657557101577337,5.165270185811412,1.672984867332935,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.84,0.08534254133660024,0.005664829023375617,0.08534254133660024,0.005664829023375617,0.08534254133660024,0.005664829023375617,5.1653425413366,1.6729921392547333,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.85,0.08541500080852771,0.005672282793913297,0.08541500080852771,0.005672282793913297,0.08541500080852771,0.005672282793913297,5.165415000808528,1.672999593025271,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.86,0.08548755772447603,0.005679916030814303,0.08548755772447603,0.005679916030814303,0.08548755772447603,0.005679916030814303,5.165487557724476,1.673007226262172,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.87,0.08556020569851519,0.00568772637304682,0.08556020569851519,0.00568772637304682,0.08556020569851519,0.00568772637304682,5.165560205698515,1.6730150366044045,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.88,0.08563293827598883,0.005695711397953884,0.08563293827598883,0.005695711397953884,0.08563293827598883,0.005695711397953884,5.165632938275989,1.6730230216293116,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.89,0.08570574925702612,0.005703868831854919,0.08570574925702612,0.005703868831854919,0.08570574925702612,0.005703868831854919,5.165705749257026,1.6730311790632126,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.9,0.08577863224167004,0.0057121962355570766,0.08577863224167004,0.0057121962355570766,0.08577863224167004,0.0057121962355570766,5.16577863224167,1.6730395064669148,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.91,0.08585158105712498,0.00572069130836339,0.08585158105712498,0.00572069130836339,0.08585158105712498,0.00572069130836339,5.165851581057125,1.673048001539721,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.92,0.08592458961261062,0.005729351814459882,0.08592458961261062,0.005729351814459882,0.08592458961261062,0.005729351814459882,5.165924589612611,1.6730566620458176,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.93,0.08599765175355145,0.005738175469244489,0.08599765175355145,0.005738175469244489,0.08599765175355145,0.005738175469244489,5.1659976517535515,1.6730654857006022,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.94,0.08607076147368975,0.005747159996670526,0.08607076147368975,0.005747159996670526,0.08607076147368975,0.005747159996670526,5.16607076147369,1.6730744702280282,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.95,0.08614391268666033,0.005756303143775954,0.08614391268666033,0.005756303143775954,0.08614391268666033,0.005756303143775954,5.16614391268666,1.6730836133751337,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.96,0.08621709954953971,0.005765602569103967,0.08621709954953971,0.005765602569103967,0.08621709954953971,0.005765602569103967,5.16621709954954,1.6730929128004617,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.97,0.08629031614392613,0.005775056035188575,0.08629031614392613,0.005775056035188575,0.08629031614392613,0.005775056035188575,5.166290316143926,1.6731023662665463,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.98,0.08636355667739437,0.005784661277569825,0.08636355667739437,0.005784661277569825,0.08636355667739437,0.005784661277569825,5.166363556677394,1.6731119715089275,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
5.99,0.08643681548367343,0.005794416109766498,0.08643681548367343,0.005794416109766498,0.08643681548367343,0.005794416109766498,5.1664368154836735,1.6731217263411242,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.0,0.08651008686096429,0.005804318318543222,0.08651008686096429,0.005804318318543222,0.08651008686096429,0.005804318318543222,5.166510086860964,1.673131628549901,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.01,0.08658336525273214,0.005814365677405009,0.08658336525273214,0.005814365677405009,0.08658336525273214,0.005814365677405009,5.166583365252732,1.6731416759087627,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.02,0.08665664505037984,0.005824555994977221,0.08665664505037984,0.005824555994977221,0.08665664505037984,0.005824555994977221,5.16665664505038,1.673151866226335,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.03,0.08672992086918185,0.00583488697154344,0.08672992086918185,0.00583488697154344,0.08672992086918185,0.00583488697154344,5.166729920869182,1.6731621972029012,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.04,0.08680318727727965,0.005845356416830594,0.08680318727727965,0.005845356416830594,0.08680318727727965,0.005845356416830594,5.16680318727728,1.6731726666481883,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.05,0.08687643896990149,0.005855962108236579,0.08687643896990149,0.005855962108236579,0.08687643896990149,0.005855962108236579,5.166876438969902,1.6731832723395943,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.06,0.08694967077365767,0.005866701894198245,0.08694967077365767,0.005866701894198245,0.08694967077365767,0.005866701894198245,5.166949670773658,1.673194012125556,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.07,0.087022877496989,0.005877573617686815,0.087022877496989,0.005877573617686815,0.087022877496989,0.005877573617686815,5.167022877496989,1.6732048838490445,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.08,0.08709605404396648,0.005888575091832271,0.08709605404396648,0.005888575091832271,0.08709605404396648,0.005888575091832271,5.1670960540439665,1.67321588532319,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.09,0.08716919545514834,0.005899704181949517,0.08716919545514834,0.005899704181949517,0.08716919545514834,0.005899704181949517,5.167169195455148,1.6732270144133072,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.1,0.08724229670638106,0.005910958615479078,0.08724229670638106,0.005910958615479078,0.08724229670638106,0.005910958615479078,5.167242296706381,1.6732382688468368,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.11,0.08731535294308035,0.005922336263013639,0.08731535294308035,0.005922336263013639,0.08731535294308035,0.005922336263013639,5.16731535294308,1.6732496464943714,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.12,0.0873883593692133,0.005933834957967399,0.0873883593692133,0.005933834957967399,0.0873883593692133,0.005933834957967399,5.167388359369213,1.6732611451893251,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.13,0.08746131129015655,0.005945452589466882,0.08746131129015655,0.005945452589466882,0.08746131129015655,0.005945452589466882,5.167461311290157,1.6732727628208246,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.14,0.08753420411530577,0.0059571871027170875,0.08753420411530577,0.0059571871027170875,0.08753420411530577,0.0059571871027170875,5.167534204115306,1.6732844973340748,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.15,0.08760703318388874,0.005969036301752606,0.08760703318388874,0.005969036301752606,0.08760703318388874,0.005969036301752606,5.167607033183889,1.6732963465331103,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.16,0.08767979401313131,0.00598099811758801,0.08767979401313131,0.00598099811758801,0.08767979401313131,0.00598099811758801,5.167679794013131,1.6733083083489457,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.17,0.08775248213738607,0.005993070430208469,0.08775248213738607,0.005993070430208469,0.08775248213738607,0.005993070430208469,5.167752482137386,1.6733203806615662,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
