t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,0.000826524610178403,-0.0060064281628360305,0.000826524610178403,-0.0060064281628360305,0.000826524610178403,-0.0060064281628360305,5.600826524610178,0.9131017557795497,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.17,0.10739442040611813,-0.5748029627248546,0.10739442040611813,-0.5748029627248546,0.10739442040611813,-0.5748029627248546,5.707394420406118,0.34430522121753104,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.18,0.10747490955375394,-0.5751714353316595,0.10747490955375394,-0.5751714353316595,0.10747490955375394,-0.5751714353316595,5.707474909553754,0.3439367486107262,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.19,0.10755511978782906,-0.5755409227341514,0.10755511978782906,-0.5755409227341514,0.10755511978782906,-0.5755409227341514,5.707555119787829,0.34356726120823433,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.2,0.10763504768791243,-0.575911387143142,0.10763504768791243,-0.575911387143142,0.10763504768791243,-0.575911387143142,5.707635047687912,0.34319679679924364,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.21,0.1077146899046788,-0.5762827911574865,0.1077146899046788,-0.5762827911574865,0.1077146899046788,-0.5762827911574865,5.7077146899046785,0.3428253927848992,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.22,0.10779404317748931,-0.5766550977837277,0.10779404317748931,-0.5766550977837277,0.10779404317748931,-0.5766550977837277,5.707794043177489,0.342453086158658,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.23,0.1078731043544483,-0.577028270337786,0.1078731043544483,-0.577028270337786,0.1078731043544483,-0.577028270337786,5.707873104354448,0.34207991360459966,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.24,0.10795187036197529,-0.5774022724941807,0.10795187036197529,-0.5774022724941807,0.10795187036197529,-0.5774022724941807,5.707951870361975,0.34170591144820495,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.25,0.10803033825384478,-0.57777706837601,0.10803033825384478,-0.57777706837601,0.10803033825384478,-0.57777706837601,5.708030338253844,0.34133111556637574,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.26,0.10810850517700388,-0.578152622354527,0.10810850517700388,-0.578152622354527,0.10810850517700388,-0.578152622354527,5.7081085051770035,0.34095556158785867,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.27,0.10818636840958096,-0.5785288992187338,0.10818636840958096,-0.5785288992187338,0.10818636840958096,-0.5785288992187338,5.708186368409581,0.34057928472365184,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.28,0.1082639253413964,-0.5789058641018134,0.1082639253413964,-0.5789058641018134,0.1082639253413964,-0.5789058641018134,5.708263925341396,0.34020231984057225,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.29,0.10834117347178207,-0.579283482479409,0.10834117347178207,-0.579283482479409,0.10834117347178207,-0.579283482479409,5.708341173471782,0.3398247014629767,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.3,0.10841811045566274,-0.5796617202367209,0.10841811045566274,-0.5796617202367209,0.10841811045566274,-0.5796617202367209,5.708418110455662,0.3394464637056648,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.31,0.10849473401678722,-0.5800405435574956,0.10849473401678722,-0.5800405435574956,0.10849473401678722,-0.5800405435574956,5.708494734016787,0.3390676403848901,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.32,0.10857104203784473,-0.5804199189921824,0.10857104203784473,-0.5804199189921824,0.10857104203784473,-0.5804199189921824,5.708571042037844,0.3386882649502033,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.33,0.10864703250841945,-0.5807998134411996,0.10864703250841945,-0.5807998134411996,0.10864703250841945,-0.5807998134411996,5.708647032508419,0.3383083705011861,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.34,0.10872270353580404,-0.581180194136407,0.10872270353580404,-0.581180194136407,0.10872270353580404,-0.581180194136407,5.708722703535804,0.3379279898059787,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.35,0.10879805333750525,-0.5815610287304532,0.10879805333750525,-0.5815610287304532,0.10879805333750525,-0.5815610287304532,5.708798053337505,0.33754715521193246,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.36,0.10887308024535791,-0.5819422851363028,0.10887308024535791,-0.5819422851363028,0.10887308024535791,-0.5819422851363028,5.708873080245358,0.33716589880608294,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.37,0.10894778269278227,-0.5823239316277534,0.10894778269278227,-0.5823239316277534,0.10894778269278227,-0.5823239316277534,5.708947782692782,0.33678425231463227,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.38,0.10902215921344371,-0.5827059368905274,0.10902215921344371,-0.5827059368905274,0.10902215921344371,-0.5827059368905274,5.709022159213443,0.3364022470518583,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.39,0.10909620844698598,-0.583088269858682,0.10909620844698598,-0.583088269858682,0.10909620844698598,-0.583088269858682,5.709096208446986,0.3360199140837037,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.4,0.1091699291134045,-0.5834708998297539,0.1091699291134045,-0.5834708998297539,0.1091699291134045,-0.5834708998297539,5.709169929113404,0.33563728411263183,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.41,0.10924332003334047,-0.583853796504578,0.10924332003334047,-0.583853796504578,0.10924332003334047,-0.583853796504578,5.70924332003334,0.33525438743780767,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.42,0.10931638008222944,-0.5842369298409426,0.10931638008222944,-0.5842369298409426,0.10931638008222944,-0.5842369298409426,5.709316380082229,0.33487125410144314,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.43,0.10938910823515613,-0.5846202701616939,0.10938910823515613,-0.5846202701616939,0.10938910823515613,-0.5846202701616939,5.709389108235156,0.33448791378069176,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.44,0.10946150352482764,-0.5850037881181155,0.10946150352482764,-0.5850037881181155,0.10946150352482764,-0.5850037881181155,5.709461503524827,0.3341043958242702,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.45,0.10953356504009992,-0.585387454678386,0.10953356504009992,-0.585387454678386,0.10953356504009992,-0.585387454678386,5.7095335650401,0.33372072926399965,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.46,0.10960529195400515,-0.5857712411877732,0.10960529195400515,-0.5857712411877732,0.10960529195400515,-0.5857712411877732,5.709605291954005,0.33333694275461245,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.47,0.10967668345357495,-0.5861551192519696,0.10967668345357495,-0.5861551192519696,0.10967668345357495,-0.5861551192519696,5.709676683453575,0.3329530646904161,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.48,0.10974773880738731,-0.5865390608632131,0.10974773880738731,-0.5865390608632131,0.10974773880738731,-0.5865390608632131,5.709747738807387,0.33256912307917263,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.49,0.10981845729846818,-0.5869230382968976,0.10981845729846818,-0.5869230382968976,0.10981845729846818,-0.5869230382968976,5.709818457298468,0.33218514564548807,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.5,0.10988883826269902,-0.5873070241651689,0.10988883826269902,-0.5873070241651689,0.10988883826269902,-0.5873070241651689,5.709888838262699,0.3318011597772168,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.51,0.10995888106126106,-0.5876909913957119,0.10995888106126106,-0.5876909913957119,0.10995888106126106,-0.5876909913957119,5.709958881061261,0.3314171925466738,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.52,0.1100285850843381,-0.5880749132175656,0.1100285850843381,-0.5880749132175656,0.1100285850843381,-0.5880749132175656,5.710028585084338,0.33103327072482014,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.53,0.11009794975175957,-0.5884587632446776,0.11009794975175957,-0.5884587632446776,0.11009794975175957,-0.5884587632446776,5.710097949751759,0.3306494206977081,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.54,0.11016697449091417,-0.5888425153217952,0.11016697449091417,-0.5888425153217952,0.11016697449091417,-0.5888425153217952,5.710166974490914,0.3302656686205905,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.55,0.11023565876131691,-0.5892261436535023,0.11023565876131691,-0.5892261436535023,0.11023565876131691,-0.5892261436535023,5.710235658761317,0.32988204028888335,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.56,0.11030400203115232,-0.5896096227451543,0.11030400203115232,-0.5896096227451543,0.11030400203115232,-0.5896096227451543,5.710304002031152,0.3294985611972314,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.57,0.11037200377650613,-0.5899929274002726,0.11037200377650613,-0.5899929274002726,0.11037200377650613,-0.5899929274002726,5.710372003776506,0.32911525654211304,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.58,0.11043966349573253,-0.590376032783787,0.11043966349573253,-0.590376032783787,0.11043966349573253,-0.590376032783787,5.710439663495732,0.32873215115859866,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.59,0.11050698068147558,-0.5907589142862429,0.11050698068147558,-0.5907589142862429,0.11050698068147558,-0.5907589142862429,5.710506980681475,0.32834926965614275,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
6.6,0.1105739548492064,-0.591141547698195,0.1105739548492064,-0.591141547698195,0.1105739548492064,-0.591141547698195,5.710573954849206,0.32796663624419065,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
